Customer ID,Gender,Birthdate,Transaction Amount,Date,Merchant Name,Category
932350,F,26-10-1977,1899.51,22-07-2023,Brown-Smith,Travel
756499,F,22-10-1993,23.02,22-03-2023,"Kelly, Sawyer and Miller",Restaurant
7399,F,28-10-1968,83.06,10/4/2023,"Moore, Johnson and Dominguez",Restaurant
644365,F,26-10-1979,43.7,14-09-2023,Cantrell-Mendez,Market
950456,M,28-10-1969,178.79,19-04-2023,"Rodriguez, Johnson and Lopez",Clothing
662428,M,20-10-2000,93.72,16-04-2023,Hall-Shaffer,Cosmetic
952211,M,2/11/1949,160.14,14-02-2023,"Wells, Bowers and Powell",Cosmetic
929095,F,27-10-1973,166.14,17-02-2023,"Martinez, Mccormick and Smith",Electronics
905145,M,22-10-1993,429.23,17-07-2023,Reynolds Group,Market
445225,F,31-10-1957,272.61,30-05-2023,Welch PLC,Market
367615,M,25-10-1982,170.38,20-02-2023,Holloway and Sons,Market
189989,F,2/11/1950,94.87,10/5/2023,"Rose, Aguilar and Hicks",Clothing
305297,F,23-10-1990,158.34,12/2/2023,"Woods, Bentley and White",Cosmetic
13770,F,31-10-1958,67.11,4/1/2023,Nguyen Ltd,Restaurant
799695,F,24-10-1986,16.43,13-03-2023,"Torres, Maynard and Bright",Cosmetic
504202,M,1/11/1954,44.51,22-02-2023,Chapman-Nelson,Restaurant
130926,F,29-10-1966,52.12,3/4/2023,"Wood, Turner and Craig",Cosmetic
53505,F,31-10-1958,92.89,29-07-2023,Cox-Warren,Cosmetic
301350,,30-10-1960,44.12,2/3/2023,"Graves, Mcclain and Arellano",Restaurant
42493,M,27-10-1972,1138.15,9/8/2023,Hunter-Vasquez,Travel
343552,,2/11/1948,51.88,30-03-2023,Padilla PLC,Restaurant
335659,F,22-10-1993,392.95,19-02-2023,"Kelly, Gates and Castro",Market
652901,M,28-10-1971,375.52,11/6/2023,"Lee, Wheeler and Howard",Market
169100,F,19-10-2004,472.1,22-09-2023,Lewis-Robertson,Market
67493,M,19-10-2004,100.17,6/8/2023,Hahn-Mccarty,Clothing
63616,,26-10-1978,241.76,11/6/2023,"Martin, Schmidt and Craig",Market
830337,F,28-10-1970,1682.82,18-08-2023,"Pierce, Herman and Jordan",Travel
8965,F,19-10-2005,103.3,4/7/2023,"Boyer, Smith and Small",Cosmetic
477903,F,22-10-1993,68.41,15-03-2023,"Lopez, Bass and Rodriguez",Cosmetic
962390,F,22-10-1992,96.24,31-07-2023,Pierce and Sons,Restaurant
674585,F,30-10-1963,624.15,21-05-2023,Bailey-Davenport,Electronics
374082,F,31-10-1957,288.62,4/4/2023,Morrison-Fisher,Market
647077,M,28-10-1968,429.86,28-03-2023,"Foster, Rogers and Reyes",Electronics
523913,F,24-10-1984,65.14,10/9/2023,"Chen, Ross and Thompson",Restaurant
17816,M,26-10-1976,349.3,20-04-2023,Reyes-Robertson,Market
505838,F,22-10-1995,230.8,16-02-2023,Smith Ltd,Market
588582,F,19-10-2005,77.36,8/6/2023,"Hill, Kelley and Davis",Clothing
486889,F,1/11/1953,76.12,27-07-2023,"Murphy, Reyes and Blevins",Restaurant
335401,M,1/11/1955,31.94,24-04-2023,"Rich, Jones and Stone",Cosmetic
811653,,28-10-1970,29.1,4/5/2023,Vargas-Espinoza,Cosmetic
572267,M,19-10-2004,44.91,12/10/2023,"Walker, Harrison and Taylor",Restaurant
488392,F,20-10-2000,128.56,1/4/2023,"Garrett, Brown and Acosta",Clothing
681113,M,2/11/1949,321.79,9/4/2023,Bennett-Ford,Market
370688,M,2/11/1949,418.75,24-07-2023,Andrews Inc,Market
125536,F,25-10-1982,252.81,1/3/2023,"Williams, Garcia and Brown",Market
348065,M,23-10-1988,883.25,18-08-2023,"Chavez, Thomas and Mitchell",Electronics
76294,M,20-10-2001,460.91,9/8/2023,"Peterson, Ballard and Freeman",Electronics
848798,M,1/11/1952,301.69,18-08-2023,West LLC,Market
615621,M,25-10-1982,274.57,13-06-2023,"Espinoza, Fowler and French",Travel
692656,F,23-10-1989,282.79,31-05-2023,Lindsey-Hall,Market
305008,,23-10-1989,395.83,4/6/2023,Thompson Inc,Electronics
795224,M,21-10-1998,57.44,23-04-2023,"Tran, Moran and Mathis",Electronics
68216,F,28-10-1968,1454.14,29-07-2023,"Obrien, Wagner and Alvarez",Travel
60194,F,31-10-1956,200.53,15-06-2023,Greene Inc,Market
878040,M,29-10-1967,130.49,3/10/2023,Torres Ltd,Market
442378,M,19-10-2004,804.21,3/8/2023,Gilbert Group,Travel
617208,M,28-10-1968,133.09,17-01-2023,Cain Ltd,Clothing
914423,M,29-10-1967,189.71,10/6/2023,"Acosta, Yoder and Smith",Cosmetic
944827,,23-10-1991,286.97,1/6/2023,Gonzales PLC,Clothing
428299,,23-10-1988,468.34,31-01-2023,Orozco-Kane,Market
109851,M,27-10-1975,802.95,12/2/2023,Reyes-Jones,Travel
20640,M,2/11/1951,82.8,10/4/2023,Frye-Tanner,Restaurant
919540,F,30-10-1960,82.29,12/8/2023,"Owens, Bryan and Thompson",Cosmetic
930642,F,27-10-1975,94.07,17-09-2023,Scott-Villarreal,Restaurant
163315,,29-10-1967,959.93,1/7/2023,Tanner-Watson,Travel
343532,F,30-10-1962,30.93,19-02-2023,Anderson Inc,Restaurant
650924,F,22-10-1993,259.79,13-05-2023,Silva-Richardson,Electronics
793526,F,22-10-1995,98.97,27-05-2023,Conrad-Moody,Cosmetic
110224,M,22-10-1995,187.83,7/5/2023,Arnold and Sons,Travel
825785,M,22-10-1995,276.14,31-08-2023,"Gay, Johnson and Jones",Clothing
935811,F,28-10-1969,613.51,5/6/2023,Bolton-Alexander,Travel
949767,,21-10-1997,180.54,23-02-2023,Barnes-Williams,Cosmetic
117566,M,28-10-1970,133.59,1/4/2023,"Giles, Miller and Brennan",Clothing
667832,F,20-10-2002,1941.89,27-04-2023,Franklin Group,Travel
922315,,24-10-1985,241.26,5/8/2023,"Fowler, Mahoney and Hernandez",Market
911816,,31-10-1957,97.45,19-06-2023,Alexander-Oneal,Cosmetic
551142,F,28-10-1970,2313.25,20-07-2023,"Stevens, Harvey and Herrera",Travel
956339,F,29-10-1964,404.14,7/9/2023,King Group,Travel
614934,M,28-10-1971,125.06,18-08-2023,Johnson PLC,Market
57047,M,23-10-1991,85.01,27-01-2023,Ryan-Sharp,Cosmetic
289719,M,19-10-2004,469.73,31-05-2023,Stevens Group,Electronics
185644,F,29-10-1966,210.17,26-04-2023,Aguilar-Castillo,Clothing
384949,F,25-10-1982,93.51,13-10-2023,Hernandez-Parks,Electronics
169496,M,29-10-1967,68.35,28-01-2023,Russell Group,Restaurant
15608,,31-10-1958,197.96,13-09-2023,English Inc,Cosmetic
483798,M,27-10-1975,99.83,9/6/2023,"Collins, Lawson and Davis",Restaurant
175527,M,22-10-1994,49.48,7/9/2023,Potter-Torres,Restaurant
71087,F,30-10-1960,142.41,9/9/2023,Frazier-Brady,Electronics
140440,F,27-10-1973,369.03,25-03-2023,Merritt-Thomas,Electronics
683928,M,29-10-1965,390.62,16-04-2023,Williams-Jones,Travel
972929,M,2/11/1949,213.7,13-01-2023,Mendez-Warren,Market
116539,M,30-10-1961,60.78,4/10/2023,Castillo and Sons,Market
990418,F,23-10-1991,1427.94,30-08-2023,"Maxwell, Miller and Ramos",Travel
37451,M,30-10-1961,198.3,6/8/2023,"Andersen, Andrews and Reeves",Clothing
945193,M,29-10-1967,2327.92,20-06-2023,Sandoval-Frank,Travel
340615,M,23-10-1991,29.08,29-05-2023,"Mitchell, Hall and Miller",Clothing
650076,M,26-10-1978,379.38,1/1/2023,White LLC,Market
408154,F,24-10-1986,220.22,6/1/2023,"Thompson, Harding and Moore",Market
80810,M,2/11/1951,344.83,30-09-2023,Nelson-Gonzalez,Market
399869,,24-10-1987,132.06,1/6/2023,"Davis, Sanchez and Thomas",Clothing
758364,M,2/11/1951,748.38,4/6/2023,Parker-Richardson,Electronics
433125,,30-10-1962,447.95,17-08-2023,James Ltd,Market
393406,F,21-10-1998,529.58,3/9/2023,Potter Inc,Electronics
254266,F,21-10-1999,54.32,16-09-2023,Brown-Hill,Clothing
351314,M,28-10-1971,143.15,6/4/2023,"Long, Harrison and Mccoy",Clothing
431154,F,30-10-1960,192.59,18-09-2023,"Pierce, Foley and Diaz",Cosmetic
856972,M,1/11/1955,89.2,30-09-2023,Cabrera Inc,Clothing
115187,M,24-10-1984,90.13,24-08-2023,Hogan-Russo,Cosmetic
580164,F,24-10-1984,80.81,9/9/2023,Williams-Young,Electronics
579127,M,30-10-1963,157.63,13-06-2023,Wells-Lynch,Clothing
880426,F,28-10-1968,453.29,24-08-2023,Dominguez-Smith,Market
90892,F,28-10-1969,281.8,22-05-2023,"Larson, Cline and Cannon",Market
627149,M,1/11/1954,843.7,22-07-2023,Bowman-Flowers,Electronics
885237,F,31-10-1959,457.11,14-06-2023,"Hill, Hernandez and Collins",Market
341790,F,23-10-1990,206.81,7/5/2023,Conley PLC,Market
149864,M,20-10-2002,179.6,28-03-2023,Dominguez-Lucas,Clothing
113469,M,29-10-1964,648.71,19-04-2023,West-Hernandez,Electronics
305272,M,19-10-2004,76.31,25-05-2023,Aguilar LLC,Cosmetic
504412,F,2/11/1951,211.05,16-07-2023,"Kelly, Duncan and Moyer",Market
619798,F,24-10-1985,60.35,12/3/2023,Carpenter and Sons,Market
658614,M,31-10-1957,244.42,8/9/2023,Murphy-Young,Market
700588,M,1/11/1955,2523.31,12/9/2023,"Brooks, Pollard and Smith",Travel
492675,M,26-10-1978,153.4,4/6/2023,Ramos LLC,Cosmetic
438179,M,23-10-1991,87.16,2/10/2023,Peters-Fischer,Clothing
4652,M,24-10-1987,941.57,19-04-2023,"Small, Jennings and Gonzalez",Electronics
142031,,26-10-1978,164.95,27-06-2023,Martinez-Roberts,Clothing
462903,F,31-10-1958,32.13,20-07-2023,Hicks PLC,Clothing
902287,M,24-10-1987,26.02,19-04-2023,Carpenter Ltd,Cosmetic
119213,M,27-10-1972,2207.14,17-08-2023,Garza Group,Travel
166466,,30-10-1962,55.7,28-02-2023,Lloyd LLC,Clothing
757942,F,20-10-2003,43.24,2/3/2023,Powers Inc,Restaurant
635327,F,30-10-1962,109.26,8/9/2023,Cherry-Parrish,Cosmetic
858821,F,24-10-1987,62.82,4/4/2023,Turner-West,Restaurant
64022,F,30-10-1960,158.14,2/5/2023,Walton Ltd,Market
142846,F,25-10-1981,21.99,5/2/2023,Blair PLC,Cosmetic
280924,F,20-10-2003,190.34,19-05-2023,Randolph-Powell,Cosmetic
701861,M,19-10-2004,107.78,2/1/2023,Williams Ltd,Market
505781,F,1/11/1955,70.44,7/7/2023,"Castro, Wilson and Hinton",Clothing
814611,F,25-10-1982,208.94,29-03-2023,Stafford Inc,Electronics
560154,F,20-10-2001,357.71,11/6/2023,Bryan-Ramos,Market
798919,F,26-10-1979,93.92,3/7/2023,"Mccoy, Espinoza and Thompson",Restaurant
825571,F,23-10-1991,183.44,31-07-2023,"Rosario, Garcia and Cook",Clothing
625141,F,21-10-1997,510.49,16-01-2023,Lowery-Butler,Electronics
176554,F,25-10-1981,484.74,9/10/2023,Ponce and Sons,Electronics
98483,,28-10-1969,93.06,28-09-2023,Martinez-Wong,Market
776570,M,29-10-1966,136.91,26-05-2023,King-Cooper,Cosmetic
90269,,24-10-1984,61.25,4/3/2023,Wilson-Diaz,Restaurant
333144,M,23-10-1988,648.15,6/5/2023,Gutierrez-Fischer,Electronics
467121,M,22-10-1995,39.03,2/10/2023,"Nguyen, Moyer and Morrison",Clothing
329949,M,31-10-1958,137.89,19-06-2023,"Clark, Phelps and Larsen",Clothing
289738,,28-10-1971,96.48,9/6/2023,Brennan-Boyd,Restaurant
104958,,31-10-1957,183.34,30-08-2023,"Green, Jones and Lewis",Cosmetic
379939,F,20-10-2002,474.14,20-07-2023,"Martin, Pruitt and Wilson",Electronics
788742,M,30-10-1960,185.39,3/5/2023,"Beasley, Lee and Hartman",Clothing
14135,F,19-10-2004,99.24,5/8/2023,Moore-Davila,Cosmetic
136761,F,25-10-1983,1681.4,7/9/2023,Shepherd-Brown,Travel
361124,M,30-10-1962,422.71,3/7/2023,"Cuevas, Taylor and Hunter",Electronics
608936,M,27-10-1972,45.77,22-06-2023,"Martin, Hayes and Ortega",Restaurant
226699,M,31-10-1958,43.75,21-05-2023,Wright PLC,Restaurant
197359,M,22-10-1993,73.18,8/9/2023,Adams-Lopez,Electronics
940962,M,24-10-1984,2995.79,22-09-2023,"Lin, Parks and Oconnell",Travel
147679,M,30-10-1962,146.99,17-02-2023,Palmer-Harris,Clothing
963282,M,1/11/1952,72.18,4/6/2023,"Mahoney, Nelson and Scott",Cosmetic
516143,M,19-10-2004,127.42,5/2/2023,"Martinez, Stewart and Mcdonald",Market
473764,M,24-10-1986,125.7,27-09-2023,Lowe and Sons,Market
256585,M,1/11/1954,93.9,7/7/2023,Werner-Clark,Cosmetic
249230,M,29-10-1964,174.11,8/4/2023,Ballard-Riley,Clothing
240108,M,23-10-1990,1703.22,30-09-2023,"Martinez, Hammond and Reynolds",Travel
283987,M,26-10-1978,427.6,17-06-2023,"Nelson, Short and Scott",Market
965811,F,2/11/1951,14.4,20-05-2023,Blevins-Cannon,Restaurant
950075,M,2/11/1950,313.69,11/9/2023,"Humphrey, Hahn and Baker",Market
949447,F,29-10-1967,41.48,16-02-2023,Terry Group,Restaurant
620206,M,23-10-1989,353.9,8/7/2023,"Sanchez, Henry and Hall",Market
56129,F,22-10-1992,101.57,28-03-2023,"Collins, Hardy and Hays",Cosmetic
630776,M,21-10-1997,2377.87,10/10/2023,"Fleming, Yang and Wong",Travel
416243,F,29-10-1964,26.71,24-03-2023,"Rodriguez, Thompson and Parker",Clothing
22243,F,23-10-1989,2393.82,23-08-2023,Spencer Inc,Travel
419376,M,24-10-1985,23.74,7/1/2023,"Nunez, Moreno and Cooper",Cosmetic
713706,M,26-10-1978,2358.33,22-07-2023,Jackson-Lane,Travel
905033,M,30-10-1963,127.11,5/2/2023,Sutton-Lopez,Clothing
351914,F,26-10-1979,2363.76,24-06-2023,Miller Group,Travel
85642,F,20-10-2002,162.29,2/4/2023,Morris PLC,Cosmetic
409430,M,19-10-2005,95.14,6/1/2023,"Hill, Kirk and Adams",Market
296193,M,23-10-1988,601.05,4/4/2023,"Jarvis, Parker and Fischer",Electronics
494855,M,24-10-1984,105.81,25-06-2023,Duke Inc,Cosmetic
396156,M,27-10-1975,2269.33,13-01-2023,"Romero, Rios and Aguirre",Travel
318005,F,25-10-1981,249.27,4/4/2023,Cummings-Hill,Clothing
513216,F,29-10-1964,20.48,22-04-2023,Howard-Ward,Restaurant
186819,F,25-10-1982,65.04,28-08-2023,Alvarado PLC,Clothing
802506,F,27-10-1973,306.72,10/3/2023,Stevens-Mccullough,Electronics
971814,F,31-10-1958,69.19,14-06-2023,Dennis and Sons,Restaurant
889787,M,1/11/1952,865.44,18-03-2023,Miller-Graves,Electronics
290252,M,25-10-1981,1653.61,14-09-2023,"Spence, Johnson and Ross",Travel
379308,M,26-10-1977,65.31,11/10/2023,"Johnson, Munoz and Figueroa",Restaurant
646207,M,29-10-1967,32.9,21-09-2023,"Johnson, Miranda and Reynolds",Market
38633,M,28-10-1968,271.82,7/6/2023,Mathews LLC,Market
142997,F,28-10-1968,480.21,14-01-2023,Ross LLC,Travel
606597,F,19-10-2004,164.95,8/3/2023,"Tate, Carpenter and Tapia",Cosmetic
952689,M,30-10-1963,2092.66,29-09-2023,Alexander-Larson,Travel
920737,,24-10-1985,98.51,17-02-2023,Elliott Ltd,Restaurant
233819,F,26-10-1978,721.65,28-04-2023,Molina-Flores,Electronics
818634,F,31-10-1957,162.49,6/9/2023,Howard-Decker,Cosmetic
736498,M,21-10-1998,1649.77,19-08-2023,Montgomery-Cox,Travel
154010,F,31-10-1957,93.11,7/2/2023,Martinez-Holmes,Market
27528,F,24-10-1986,11.4,31-01-2023,Marshall-Yu,Restaurant
681514,M,25-10-1982,516.22,7/5/2023,"Johnson, Henry and Potts",Electronics
283874,F,1/11/1954,194.4,31-01-2023,"Williams, Marshall and Solomon",Cosmetic
584616,F,28-10-1971,175.51,7/4/2023,"Cortez, Reese and Moreno",Cosmetic
493422,F,2/11/1948,199.83,26-02-2023,"Rios, Paul and Mclaughlin",Cosmetic
158583,F,28-10-1968,49.82,27-08-2023,"Smith, Burgess and Garrison",Cosmetic
539455,M,19-10-2005,118.58,21-09-2023,Burch LLC,Electronics
690125,,23-10-1990,94.15,16-06-2023,Jordan-Evans,Restaurant
434759,M,25-10-1981,88.42,16-03-2023,Ayala Inc,Clothing
890842,M,2/11/1949,138.37,26-05-2023,Baker PLC,Electronics
674526,M,25-10-1983,152.74,23-07-2023,"Cunningham, Thomas and Potter",Travel
673169,M,29-10-1967,81.52,18-03-2023,Harvey-Mosley,Cosmetic
896626,M,23-10-1991,47.41,29-05-2023,"Hill, Gibbs and Shaw",Restaurant
713759,F,26-10-1979,419.63,16-07-2023,Ramirez Ltd,Market
593268,,20-10-2003,2631.7,12/10/2023,"Taylor, Brown and Johnson",Travel
363202,M,25-10-1980,916.92,11/6/2023,"Warner, Hill and Mathews",Electronics
801608,F,27-10-1974,258.67,8/7/2023,Price-Key,Clothing
608199,M,24-10-1985,33.74,19-05-2023,Anderson Group,Cosmetic
297277,F,21-10-1996,116.67,9/5/2023,Torres-Cobb,Cosmetic
774974,M,26-10-1978,140.19,1/10/2023,Brown LLC,Clothing
720977,F,2/11/1950,482.29,18-05-2023,Morris LLC,Market
140484,,26-10-1977,640.24,26-08-2023,"Evans, Brewer and Oliver",Electronics
151208,F,27-10-1974,80.79,20-08-2023,Morgan and Sons,Cosmetic
901210,M,2/11/1948,72.09,22-08-2023,"Miller, Crosby and Martinez",Restaurant
297233,,29-10-1967,164.71,13-04-2023,Miranda-Hernandez,Cosmetic
416276,F,27-10-1972,94.74,20-04-2023,Frank Inc,Restaurant
588148,M,25-10-1983,47.1,8/3/2023,"Reed, Rosario and Webster",Clothing
16376,F,25-10-1980,253.09,8/7/2023,Humphrey LLC,Clothing
68813,F,30-10-1962,16.8,22-06-2023,Ortega-Wallace,Restaurant
633721,F,30-10-1963,891.76,2/8/2023,"Austin, Jones and Allen",Electronics
882034,M,30-10-1962,555.67,15-03-2023,"Marquez, Williamson and Bryant",Electronics
17142,M,29-10-1965,885.56,1/3/2023,Moreno Group,Electronics
613823,M,19-10-2004,630.32,30-09-2023,"Montgomery, Kelly and Clarke",Travel
499353,M,29-10-1966,310.95,1/7/2023,Singh PLC,Market
794286,M,30-10-1963,1838.51,18-07-2023,"Ali, Mccarthy and Charles",Travel
302900,M,26-10-1978,350.19,12/2/2023,"Patel, Berry and Adams",Market
220792,F,21-10-1997,17.6,27-07-2023,Williams-Nguyen,Restaurant
821921,F,28-10-1970,20.89,1/6/2023,Brown-Hicks,Restaurant
509693,M,22-10-1994,104.72,9/4/2023,"Perez, Hughes and Harris",Clothing
341027,F,22-10-1993,892.72,2/2/2023,Carroll-Marquez,Travel
765631,M,1/11/1952,22.05,23-05-2023,"Vargas, Smith and Simmons",Market
258435,M,19-10-2004,114.21,15-01-2023,Bryant-Mccullough,Cosmetic
786148,M,21-10-1997,2859.92,21-03-2023,Cunningham-Oconnor,Travel
301590,,28-10-1969,196.15,9/6/2023,Ford PLC,Market
372223,M,1/11/1953,169.27,21-04-2023,Molina-Kline,Clothing
309594,M,31-10-1956,87.33,8/6/2023,"Smith, Dominguez and Meyer",Clothing
892043,F,21-10-1998,33.68,11/9/2023,Lewis Ltd,Restaurant
990084,M,22-10-1995,1859.84,10/5/2023,Murphy-Collins,Travel
152904,F,24-10-1986,22.56,22-01-2023,Norris Group,Restaurant
551894,,19-10-2004,992.8,5/2/2023,Rodriguez Inc,Electronics
763663,F,27-10-1975,53.16,19-07-2023,Gallagher-Cisneros,Restaurant
334412,F,30-10-1961,178.14,12/8/2023,Morrison Inc,Market
941085,M,30-10-1961,140.41,1/1/2023,Olsen LLC,Cosmetic
365535,M,27-10-1973,66.54,8/10/2023,"Turner, Ortiz and Green",Electronics
289982,,30-10-1963,331.07,15-03-2023,"Byrd, Singh and Hernandez",Electronics
217003,F,21-10-1997,208.05,3/1/2023,Obrien PLC,Clothing
16350,M,21-10-1998,66.86,22-03-2023,Allen-Lawson,Market
280873,F,29-10-1965,586.46,11/9/2023,"Frazier, Glover and Haynes",Travel
778037,F,23-10-1989,45.04,5/6/2023,"Scott, Roth and Mcgrath",Cosmetic
927393,F,26-10-1979,62.44,27-09-2023,Andrews LLC,Cosmetic
400895,M,2/11/1949,80.65,4/5/2023,"Barton, Coleman and Martin",Clothing
703704,,25-10-1983,44.21,25-04-2023,"Fischer, Barton and Sullivan",Market
424258,F,25-10-1981,165.37,27-08-2023,"Myers, Bates and Martin",Cosmetic
597520,F,30-10-1961,447.94,3/10/2023,Heath-Bruce,Electronics
921866,M,28-10-1971,331.86,5/5/2023,Brown PLC,Electronics
469957,M,29-10-1965,50.54,14-06-2023,Meyer Group,Clothing
737720,F,27-10-1975,27.89,19-03-2023,Baker PLC,Restaurant
444211,F,23-10-1989,26.1,14-10-2023,Bell-Thomas,Restaurant
358740,F,31-10-1959,115.36,22-07-2023,Graves Inc,Market
969183,F,1/11/1954,123.35,28-05-2023,Smith Inc,Cosmetic
254108,F,26-10-1977,81.21,21-01-2023,Benjamin and Sons,Restaurant
270091,F,22-10-1992,375.29,2/3/2023,Fisher PLC,Market
567536,F,22-10-1993,251.34,26-06-2023,"Miller, Myers and Hensley",Market
853865,F,21-10-1996,79.79,29-05-2023,Mendez-Lawrence,Restaurant
298835,M,23-10-1989,11.83,11/7/2023,Davis-Smith,Cosmetic
65419,F,30-10-1960,89.95,24-04-2023,Washington-Edwards,Restaurant
292998,F,31-10-1959,198.96,14-10-2023,Brown PLC,Market
182974,M,29-10-1964,212.37,5/2/2023,Vance-Peterson,Market
194133,F,23-10-1990,68.05,5/10/2023,Robinson-Ellis,Cosmetic
932312,M,31-10-1958,562.25,7/6/2023,Green-Gonzalez,Travel
188612,M,30-10-1962,455.26,9/7/2023,"Brown, Jimenez and Allen",Market
909794,F,22-10-1992,921.61,13-02-2023,"Curtis, Arnold and Hamilton",Electronics
429833,M,27-10-1974,40.11,5/8/2023,"Rodriguez, Moyer and Ward",Restaurant
678679,F,1/11/1955,463.89,30-01-2023,Miller Inc,Market
691414,M,31-10-1959,883.73,5/2/2023,Garrett-Castro,Travel
996407,F,26-10-1979,162.76,27-09-2023,"Moore, Adams and Mcmahon",Market
311607,M,1/11/1953,1300.64,29-06-2023,"Smith, Stephens and Lara",Travel
834621,M,23-10-1990,192.62,27-08-2023,Rojas Group,Cosmetic
434202,M,29-10-1966,547.2,25-02-2023,Ortiz LLC,Electronics
716540,F,2/11/1951,575.62,13-02-2023,"Acevedo, Wells and Young",Travel
522034,M,19-10-2005,412.26,29-03-2023,Campbell-Werner,Market
176453,F,21-10-1998,468.82,9/9/2023,Golden LLC,Market
556239,M,24-10-1987,459.65,10/6/2023,Walters Ltd,Market
498348,M,1/11/1953,2969.52,14-09-2023,King Group,Travel
373679,M,26-10-1977,188.76,18-08-2023,"Burke, Bennett and Collins",Cosmetic
954981,M,20-10-2001,447.66,6/7/2023,Hernandez LLC,Electronics
399125,M,2/11/1951,54.24,15-09-2023,Sutton-Todd,Clothing
592810,F,25-10-1981,1716.37,17-09-2023,"Price, Young and Campos",Travel
500503,M,21-10-1998,77.54,24-04-2023,"Morris, Martin and Thompson",Cosmetic
828962,M,24-10-1984,440.39,7/4/2023,Wright-Lewis,Electronics
498995,F,27-10-1975,279.68,6/3/2023,Weaver and Sons,Clothing
26572,M,30-10-1960,46.52,29-06-2023,Bailey Ltd,Clothing
712650,M,23-10-1989,199.65,15-05-2023,Butler-Garcia,Cosmetic
908743,M,22-10-1994,753.98,5/4/2023,"Mccormick, Green and Frank",Electronics
479795,,31-10-1959,42.12,17-09-2023,Williams LLC,Clothing
137298,M,20-10-2000,2489.6,3/5/2023,Chang-Tate,Travel
525819,M,2/11/1948,183.87,8/2/2023,"King, Thompson and Bennett",Cosmetic
14739,M,29-10-1966,1583.15,15-08-2023,Wilkerson Ltd,Travel
797604,M,22-10-1993,100.54,4/6/2023,Mora Inc,Market
256915,M,30-10-1962,2258.16,17-05-2023,Jensen-Haas,Travel
488829,,25-10-1981,904.71,4/8/2023,Hudson-Ramos,Electronics
567861,,25-10-1981,93.17,11/7/2023,Fitzgerald LLC,Clothing
669158,,26-10-1976,1973.77,16-04-2023,"Thompson, Estrada and Mcdaniel",Travel
304661,F,27-10-1972,419.24,8/2/2023,"Gonzalez, Santana and Summers",Electronics
80743,F,22-10-1995,772.45,9/9/2023,"Dixon, Perez and Ortega",Electronics
41419,F,19-10-2005,121.52,23-01-2023,Terrell LLC,Market
771118,F,21-10-1999,1813.82,29-04-2023,Austin Group,Travel
654235,,27-10-1972,534.34,2/9/2023,Morgan and Sons,Electronics
48036,M,28-10-1969,72.98,12/6/2023,Barr and Sons,Cosmetic
369448,F,21-10-1996,286.31,2/2/2023,Mclean and Sons,Market
576980,F,19-10-2004,123.22,28-04-2023,Barnes LLC,Cosmetic
595069,F,2/11/1950,261.54,15-04-2023,Taylor-Wallace,Clothing
823019,,30-10-1962,2071.94,21-08-2023,Kennedy-Grant,Travel
581298,M,1/11/1953,20.12,28-03-2023,"Richards, Rios and Garcia",Restaurant
412263,M,21-10-1999,426.44,4/6/2023,Gray Inc,Electronics
100428,M,1/11/1955,28.21,6/6/2023,"Jones, Johnson and Snyder",Restaurant
323413,F,20-10-2000,392.15,15-01-2023,"Scott, Horne and Goodwin",Electronics
264343,M,21-10-1997,79.12,26-07-2023,Roman-Curtis,Restaurant
548832,F,2/11/1949,51.67,6/9/2023,"Rogers, Cook and Haynes",Market
687136,F,26-10-1976,169.81,14-05-2023,Ellis Ltd,Cosmetic
838076,M,27-10-1974,933.54,13-04-2023,Smith Group,Electronics
65061,F,25-10-1981,692.16,30-01-2023,Johnson Ltd,Electronics
135977,F,22-10-1993,1760.95,12/3/2023,Dyer-Howard,Travel
183,F,21-10-1996,82.04,16-09-2023,Martinez-Miller,Restaurant
579692,F,20-10-2003,228.06,7/10/2023,Jackson PLC,Market
321460,,21-10-1998,930.75,29-06-2023,Berry Inc,Travel
621599,M,31-10-1959,129.56,1/9/2023,Jones PLC,Cosmetic
838750,,28-10-1971,86.76,17-05-2023,Brooks PLC,Restaurant
365536,M,26-10-1977,222.87,21-09-2023,Miller-Kelley,Clothing
285575,F,22-10-1995,70.92,18-05-2023,Powell and Sons,Restaurant
666015,F,28-10-1970,470.11,23-07-2023,Perez-Benson,Market
986899,M,24-10-1987,194.66,15-07-2023,"Olson, Flores and Stone",Travel
810653,F,20-10-2000,2981.87,5/1/2023,Mayer-Watson,Travel
88991,,2/11/1948,252.36,16-06-2023,"Thompson, Perkins and Gonzalez",Clothing
48126,F,22-10-1993,1252.07,22-01-2023,Garcia-Lynch,Travel
714961,M,22-10-1993,428.94,23-01-2023,"Hanson, Washington and Sullivan",Market
964473,M,20-10-2000,189.68,1/10/2023,Blair-Stone,Clothing
574354,M,25-10-1983,209.46,17-04-2023,Hopkins LLC,Clothing
734720,F,25-10-1982,317.35,22-04-2023,"Garcia, Nelson and Brown",Market
640448,,1/11/1954,536.95,19-08-2023,"Pineda, Griffin and York",Electronics
691685,M,23-10-1989,1199.1,19-06-2023,Curtis-Hanson,Travel
903938,F,27-10-1974,344.83,17-07-2023,Meyer PLC,Electronics
844330,F,21-10-1999,61.5,7/6/2023,Hamilton Ltd,Clothing
934689,F,29-10-1964,138.39,12/8/2023,"Mclaughlin, Kent and Rivera",Clothing
46387,F,21-10-1997,269.29,17-01-2023,"Powers, Erickson and Morgan",Clothing
